,sent,label
13645,ビールを注文してきたので汚れたグラスとビールを持っていった,1
13646,ビールを注文してきたので冷えたグラスとビールを持っていった,0
13647,お風呂上がりの濡れた子供をバスマットで拭いてあげた,1
13648,お風呂上がりの濡れた子供をバスタオルで拭いてあげた,0
13649,外側がホカホカの肉まんを食べたら中が冷たかった,0
13650,外側がホカホカの肉まんを食べたら中も暖かかった,0
13651,大雪が降ってきたので新聞紙でしのいだ,1
13652,大雪が降ってきたので傘をさしてしのいだ,0
13653,友人の家に遊びに行ったら居留守を使われた,1
13654,友人の家に遊びに行ったら快く出迎えてくれた,0
13655,車で走行中にタバコを吸い終わったので窓から投げ捨てた,1
13656,車で走行中にタバコを吸い終わったので灰皿に入れた,0
13657,数ヶ月履いたとても臭う靴下を彼女の鼻に当てた,1
13658,数ヶ月履いたとても臭い靴下を洗って彼女に鼻に当てた,1
13659,新しいコンタクトレンズをつけたら合っていなかったので見えなかった,0
13660,新しいコンタクトレンズをつけたら合っていて見えやすかった,0
13661,友達がお金を貸してと言ってきたのでサラ金を紹介した,1
13662,友達がお金を貸してと言ってきたのでお金を貸した,0
13663,ドアを開けようとしたら指を挟んでしまい指がちぎれた,0
13664,ドアを開けようとしたら指を挟みそうになったが回避した,0
13665,黒板に字が書きたいと言っていたので絵の具を用意した,1
13666,黒板に字を書きたいと言っていたのでチョークを用意した,0
13667,マッサージ機を使いながら寝ていたら腰が悪くなった,0
13668,マッサージ機を使いながら寝ていたら腰が良くなった,0
13669,一生懸命貯めた貯金をパチンコで全部負けてしまった,0
13670,一生懸命貯めた貯金を震災の募金箱に寄付した,0
13671,強風で飛ばされそうになっていた子供を見て面白がった,1
13672,強風で飛ばされそうになっていた子供を見て助けた,0
13673,とても大きなぶどうを息子に食べさせたら酸っぱいと言われた,0
13674,とても大きなぶどうを息子に食べさせたら甘いと言われた,0
13675,とてもレアなお洋服を購入したが素材がボロボロだった,0
13676,とてもレアなお洋服を購入したら着心地が良かった,0
13677,お風呂上がりの妻に酢の入ったコップを手渡した,1
13678,お風呂上がりの妻に麦茶の入ったコップを手渡した,0
13679,定年退職する上司にお疲れ様の意味を込めて雑草を手渡した,1
13680,定年退職する上司にお疲れ様の意味をこめて花束を手渡した,0
13681,ホワイトボードに文字を書きたいと言われたので油性マジックを手渡した,1
13682,ホワイトボードに文字を書きたいと言われたので水性マジックを手渡した,0
13683,スマートフォンを掃除するために濡れた雑巾を手渡した,1
13684,スマートフォンを掃除するためにマイクロファイバーの布を手渡した,0
13685,玄関の前が泥で汚れていたのでジュースで洗い流した,1
13686,玄関の前が泥で汚れていたので水で洗い流した,0
13687,出かける前に外を見ると曇っていたので日傘を用意した,1
13688,出かける前に外を見ると曇っていたので折り畳み傘を用意した,0
13689,友人が寂しそうにしていたのでテレビのボリュームを最大まで上げた,1
13690,友人が寂しそうにしていたので話し相手になった,0
13691,大事なお客様を自宅に招いたので水とおつまみを用意した,1
13692,大事なお客様を自宅に招いたのでお茶と和菓子を用意した,0
13693,カップラーメンが食べたい気分だったのでお茶を沸かした,1
13694,カップラーメンが食べたい気分だったのでお湯を沸かした,0
13695,靴を磨くと言っていたので歯ブラシを用意した,1
13696,靴を磨くと言っていたのでブラシを用意した,0
13697,冬の寒さで手が荒れていたので生クリームを塗った,1
13698,冬の寒さで手が荒れていたのでスキンケアクリームを塗った,0
13699,犯人が逃げないように腕を干瓢で縛った,1
13700,犯人が逃げないように腕を紐で縛った,0
13701,会員登録の際の難解なパスワードを頭で記憶した,0
13702,会員登録の際の難解なパスワードをメモで残した,0
13703,作りたてのおにぎりを新聞紙で包んだ,1
13704,作りたてのおにぎりをラップで包んだ,0
13705,靴下の裏が破れていたのでガムテープで補修した,1
13706,靴下の裏が破れていたので新しいものと履き替えた,0
13707,子供が頭が痛いと言うのでラムネの粒を飲ませた,1
13708,子供が頭が痛いと言うので頭痛薬の粒を飲ませた,0
13709,公園で遊んでいた子供が鼻水を垂らしていたので落ち葉で拭いてあげた,1
13710,公園で遊んでいた子供が鼻水を垂らしていたのでハンカチで拭いてあげた,0
13711,木材を切ると言われたので包丁を用意した,1
13712,木材を切ると言われたのでノコギリを用意した,0
13713,テーブルの上が汚れていたので掃除機をかけた,1
13714,お風呂に入ると言うので鍋でお湯を沸かした,1
13715,お風呂に入ると言うので湯船でお湯を沸かした,0
13716,運転中のドライバーが寝ないで集中できるように隣で寝てあげた,0
13717,運転中のドライバーが寝ないで集中できるように話しかけてあげた,0
13718,コーヒーを飲むと少し苦いと感じたので塩を混ぜた,1
13719,コーヒーを飲むと少し苦いと感じたので砂糖を混ぜた,0
13720,登山に行くのでスリッパを用意した,1
13721,登山に行くのでシューズを用意した,0
13722,フルーツの入った缶詰を食べようと思いハンマーを用意した,1
13723,フルーツの入った缶詰を食べようと思い缶切りを用意した,0
13724,お鍋の材料を買ってきて欲しいと頼まれたので豆腐を買って行った,0
13725,おなべの材料を買ってきてほしいと頼まれたので牛肉を買って行った,0
13726,友人が太陽がまぶしいと言ったので両眼を手で覆ってあげた,0
13727,友人が太陽がまぶしいと言ったのでサングラスを貸してあげた,0
13728,時間をかけるとおいしいと聞いたのでカレーを強火で長時間煮込んだ,1
13729,時間をかけるとおいしいと聞いたのでカレーを弱火で長時間煮込んだ,0
13730,一緒にお風呂に入った相手の背中をたわしでこすってあげた,1
13731,一緒にお風呂に入った相手の背中をタオルでこすってあげた,0
13732,干しているシャツを取り出して着るとまだ冷たかった,0
13733,干しているシャツを取り出して着ると乾いて気持ちがよかった,0
13734,外側がカリカリの餃子を食べたら中が生焼けだった,1
13735,外側がカリカリの餃子を食べたら中までしっかり火が通っていた,0
